hcp_id,specialty,tier,years_practice,historical_email_opens,historical_msl_calls,digital_engagement_score,publication_downloads,webinar_attendance,treatment,scientific_score
107324,Neurology,A,18,10,2,46.85594158319273,3,3,0,63.729400099153274
107325,Oncology,B,29,6,1,75.2072710354643,3,3,0,67.25488259195856
107326,Oncology,C,33,8,4,75.18871413509059,2,0,1,81.48423184577041
107327,Oncology,B,11,8,1,51.806210384811706,1,2,0,55.92417726995585
107328,Neurology,B,31,8,2,37.23018012792891,1,2,0,50.98102053899079
107329,Oncology,C,19,5,1,65.0763792207128,2,0,0,38.296744758709096
107330,Cardiology,B,21,4,4,54.90184977952931,3,2,0,60.26705893911529
107331,Oncology,C,5,12,2,72.56233897977262,3,1,0,79.4437927693822
107332,Endocrinology,B,13,10,2,41.23009870487278,3,3,0,71.05629879856043
107333,Endocrinology,A,30,11,1,55.316348940507694,3,3,0,75.89923700778925
107334,Cardiology,C,24,5,1,70.60829360056424,0,2,0,50.037859571421755
107335,Oncology,B,34,11,0,74.05431889027187,3,2,0,74.44257861298658
107336,Oncology,C,17,8,1,81.05107665892892,5,4,1,97.1283039474008
107337,Oncology,A,28,5,3,81.25675673365737,6,4,0,91.98547459833749
107338,Oncology,B,21,9,1,57.63453930764647,2,2,0,73.36750046218683
107339,Neurology,A,15,10,0,74.1907940807797,5,3,1,89.30190231333142
107340,Cardiology,A,34,7,4,74.9646269993793,3,2,0,83.57237764799562
107341,Endocrinology,C,17,12,2,41.488817630709924,2,3,0,74.30211781852377
107342,Oncology,B,22,4,3,69.0240958168669,3,2,1,78.87833405770576
107343,Neurology,C,29,4,2,56.66617575528603,2,3,0,60.00977682326677
107344,Cardiology,B,19,6,2,69.6104438349482,7,3,1,89.66939458094832
107345,Cardiology,B,23,8,1,67.2788072320792,3,1,1,75.86802003884867
107346,Oncology,B,22,7,2,75.86144705218013,1,1,0,57.48793017143304
107347,Cardiology,B,30,6,1,69.48735960196686,1,2,0,63.49788292104128
107348,Cardiology,B,25,9,0,55.64405103170154,0,3,0,55.537685760269554
107349,Neurology,B,32,3,1,62.98931122332989,3,4,0,59.56891366155206
107350,Endocrinology,A,29,12,0,47.56053118654049,3,2,0,66.28376281979138
107351,Oncology,C,11,5,5,79.34122651889767,3,1,0,70.38014929945547
107352,Oncology,C,2,14,2,73.55908442788922,5,1,1,88.54389014372063
107353,Cardiology,B,18,14,1,40.9354880987526,3,2,0,70.50959615556357
107354,Cardiology,A,31,10,1,65.05593979238314,4,2,0,64.4347495930673
107355,Oncology,B,18,8,5,82.62896744421502,4,3,0,97.27959522641483
107356,Neurology,B,30,9,1,71.3156479483374,1,1,0,53.35139450636198
107357,Endocrinology,B,8,9,0,66.80040522981587,2,1,1,68.23808617445978
107358,Endocrinology,B,2,10,1,69.76599485149104,1,1,1,68.44213255920674
107359,Oncology,C,17,6,2,62.09103258754708,4,2,0,73.80140240368381
107360,Endocrinology,B,8,7,2,49.036128991123526,4,0,0,55.288913718949985
107361,Neurology,B,9,6,2,54.00204815298732,2,1,1,64.04246827592131
107362,Cardiology,B,19,6,0,49.76733855281798,2,3,0,53.482122783413224
107363,Cardiology,C,30,8,3,65.9335106769668,1,2,1,69.84207066279174
107364,Neurology,A,15,12,2,79.10688792614535,4,1,1,93.57066157081843
107365,Cardiology,C,29,9,1,76.72927644337635,3,1,0,67.69639306469449
107366,Oncology,C,13,11,3,42.86130249078496,4,2,1,91.31784217129581
107367,Cardiology,C,20,9,1,47.15151603215595,1,2,0,44.843758648554996
107368,Cardiology,C,20,5,2,51.32719116538603,3,5,1,75.8122645347077
107369,Oncology,B,6,12,1,63.052908654786364,6,0,0,74.04294684296084
107370,Endocrinology,B,29,7,3,46.67265187151415,2,4,0,70.78015361561256
107371,Neurology,B,30,7,1,73.03884543696802,0,2,0,57.466062297812385
107372,Cardiology,B,15,12,6,40.87957145914241,1,3,0,80.00424234830939
107373,Oncology,A,25,4,1,71.88727390315499,3,2,0,60.346247193027686
107374,Cardiology,B,29,12,1,68.43298088425291,3,1,0,73.74637405285881
107375,Oncology,B,33,12,1,40.82114171015449,2,2,0,61.96457485997995
107376,Oncology,C,16,5,2,58.50373097368376,3,1,0,51.75489542809114
107377,Cardiology,B,28,11,5,52.586104424643565,3,1,0,86.03770991997067
107378,Oncology,B,2,11,4,43.895831770089686,3,2,0,74.05837896647164
107379,Cardiology,C,9,6,4,69.91762040636597,4,5,0,93.96035981572912
107380,Oncology,B,17,6,3,64.15416823290965,3,1,1,67.35032290379348
107381,Oncology,C,2,8,3,48.69253482288715,0,5,1,78.37550998492246
107382,Oncology,C,21,11,5,85.83633566915408,3,1,0,77.20045319674107
107383,Endocrinology,B,11,6,0,55.84999652435499,2,1,0,36.444583727828096
107384,Cardiology,B,20,6,2,46.967015050376,4,2,1,85.3485649411083
107385,Neurology,B,4,4,3,62.407281513202754,4,2,0,58.4776970210622
107386,Oncology,C,17,10,1,83.86395501305726,0,3,1,89.87219187891353
107387,Oncology,B,12,13,5,43.30415915184376,2,1,0,79.18056665697557
107388,Endocrinology,B,8,12,4,61.821471818628865,2,3,1,87.2141855678554
107389,Oncology,C,20,11,1,57.05738006515415,6,1,1,77.77347393274316
107390,Oncology,B,13,10,3,64.69433348647462,3,1,0,65.42712048856461
107391,Cardiology,C,34,5,6,46.25974304275758,2,2,0,73.58707259829652
107392,Oncology,C,3,7,2,66.41923262471745,5,3,0,76.00288731103657
107393,Neurology,C,8,7,2,65.03223037258749,4,1,1,74.93092689085402
107394,Cardiology,C,15,8,1,72.3613313784747,7,2,1,84.48583407277934
107395,Oncology,B,11,7,0,66.5787112681246,0,0,0,37.00612908867416
107396,Oncology,C,27,9,1,73.70842336777451,4,4,0,84.54135062324315
107397,Oncology,B,27,11,3,66.18147557124514,2,3,1,82.2947926646815
107398,Endocrinology,B,15,8,0,74.30871140241163,7,4,1,90.84803032805081
107399,Neurology,A,25,4,4,71.29561155582564,3,2,0,73.13051095577694
107400,Oncology,C,33,8,5,67.194793640344,3,3,0,92.46109980373416
107401,Oncology,C,13,9,3,68.78140956388454,0,3,0,71.25801628373381
107402,Neurology,C,28,7,4,65.17523313964654,1,1,1,80.44938479158944
107403,Cardiology,A,7,9,2,49.94811991030558,2,1,1,65.69185022676203
107404,Oncology,C,29,4,3,61.60278984867483,2,2,0,55.754398589296514
107405,Oncology,C,24,5,0,51.80665344230707,1,1,0,33.487063226535646
107406,Oncology,B,31,8,2,67.8196176684389,1,1,0,55.26979976136643
107407,Neurology,B,18,9,1,25.515606736126696,3,4,0,57.09839685498105
107408,Endocrinology,B,26,4,3,55.28427737049249,4,1,0,59.61394924544153
107409,Oncology,A,29,6,4,41.71434743199376,4,1,0,60.991484088193936
107410,Cardiology,B,32,11,0,59.67772057222414,4,2,0,71.81254109295931
107411,Oncology,B,24,12,0,46.41603658208453,0,0,0,41.8067798751489
107412,Oncology,B,4,4,0,85.69912320216329,3,4,0,61.71417904593533
107413,Oncology,A,17,6,2,42.66653395889213,6,2,1,75.72478454747208
107414,Neurology,B,9,15,0,53.768955864328305,3,0,1,57.95874544100124
107415,Cardiology,A,19,1,3,82.93839177174375,5,3,0,78.48427236077146
107416,Cardiology,C,28,7,4,77.26001215859242,6,3,0,94.31080375556964
107417,Oncology,B,15,10,2,76.88210730375268,0,0,0,65.25051835707868
107418,Oncology,B,11,7,3,35.607801511577236,0,3,1,62.84692722346826
107419,Oncology,B,9,2,1,56.861808244525555,3,2,0,56.14143427757837
107420,Neurology,B,5,7,2,45.15917395008467,2,2,1,71.03484656370372
107421,Oncology,C,3,8,5,66.51052026020973,1,0,1,64.15968306541201
107422,Neurology,A,29,7,3,70.5459092449252,3,2,0,71.08434805619875
107423,Oncology,B,10,9,2,78.63533280256581,3,1,0,70.23256350320626
107424,Oncology,C,21,6,2,60.82340303965579,3,2,1,72.52776237092108
107425,Cardiology,B,27,5,5,50.677051623238555,4,1,1,69.36827286086029
107426,Oncology,A,31,3,1,49.71250499109046,2,3,0,41.28996004244716
107427,Oncology,A,3,4,1,60.095409396639624,4,3,0,56.83186333194015
107428,Oncology,A,23,2,2,66.65592364260809,3,0,0,48.49652961264158
107429,Neurology,C,24,10,0,70.72361425412093,2,3,0,70.50738968505256
107430,Neurology,B,13,8,4,63.923183968956124,3,3,0,83.65639099172897
107431,Oncology,C,13,9,1,42.4575820449251,3,0,1,60.633152378459364
107432,Cardiology,C,6,10,3,62.1787450740408,4,1,0,72.79968456225949
107433,Oncology,B,27,8,2,65.30911079299284,2,2,0,70.60872986193542
107434,Oncology,A,23,7,2,24.182101028846677,4,2,0,54.090877839277994
107435,Oncology,A,31,5,1,63.013648963913234,0,1,1,44.29828387449605
107436,Endocrinology,B,24,12,1,59.848996289661166,2,0,0,52.565664953781976
107437,Oncology,B,17,5,2,71.23115055691127,2,2,0,49.98006696614348
107438,Oncology,B,9,16,4,48.50822489945229,2,1,0,71.3981608506073
107439,Oncology,B,14,6,2,58.6803695054477,2,2,0,62.29302655017565
107440,Oncology,C,33,10,1,55.40656971211981,3,1,0,68.40505885651123
107441,Cardiology,B,17,8,4,62.236219257975094,5,3,0,83.97747181305768
107442,Oncology,B,18,13,0,46.6787704286128,2,4,0,72.1667947307939
107443,Oncology,C,23,14,3,72.51821733656509,1,2,0,80.57508406600243
107444,Cardiology,A,23,8,1,38.20091983226982,3,2,1,58.470042083904815
107445,Oncology,B,30,3,4,66.61233970751579,1,1,0,61.57826530394737
107446,Neurology,A,25,8,0,98.8292212447114,0,3,0,73.18514524143414
107447,Cardiology,A,25,9,3,56.944907305691174,4,6,1,99.6781296586368
107448,Oncology,B,29,12,1,77.63851596462509,5,0,0,79.99333928495248
107449,Neurology,B,4,6,3,53.36710463243535,1,1,0,60.934591113559094
107450,Oncology,B,23,3,2,83.06192962136831,3,0,1,73.90820791477593
107451,Cardiology,C,12,6,5,57.21331522104231,3,1,0,70.44898308573248
107452,Oncology,A,15,5,2,61.501529702282106,5,2,0,77.04160536260802
107453,Oncology,B,3,4,0,61.60052764291244,1,0,1,48.7409791364741
107454,Cardiology,A,29,5,1,41.5739207536228,1,0,0,33.348899931034715
107455,Endocrinology,B,15,9,2,68.35265660803562,5,1,1,78.6980767523963
107456,Endocrinology,B,19,3,4,59.15173166536806,1,1,0,47.83892590947417
107457,Cardiology,C,31,11,4,57.552027324643774,2,1,1,72.6282601467459
107458,Oncology,B,26,8,4,30.007081736360963,4,0,0,55.14740353729427
107459,Oncology,A,32,8,0,84.87369501354561,2,1,1,70.29326423390287
107460,Oncology,B,23,7,1,94.18814827625566,5,2,0,80.88604518041811
107461,Cardiology,A,26,10,1,21.742383334408824,4,4,0,60.67551207998362
107462,Oncology,B,22,5,1,61.89143455979625,4,0,0,46.35547633881776
107463,Endocrinology,B,23,10,1,62.25119957639602,5,2,0,75.56505328050042
107464,Oncology,A,15,7,3,86.83111924981274,4,2,1,88.7918662918381
107465,Oncology,B,30,5,1,49.33192362783315,1,2,0,45.69795559289648
107466,Oncology,B,10,3,3,81.54377616280661,1,1,0,55.39177683639907
107467,Neurology,B,22,9,1,47.52612248600751,3,0,1,55.362679364346626
107468,Neurology,A,23,11,1,58.9793484472769,1,0,0,53.58123664080878
107469,Cardiology,C,12,9,0,75.67315067073156,5,2,0,85.44937097159507
107470,Oncology,B,16,9,2,67.67645542130894,1,2,1,66.8577974105385
107471,Neurology,C,15,8,1,60.72112359051159,4,2,1,75.08266251879897
107472,Oncology,B,18,10,2,64.56848956760693,6,0,0,81.06970190537118
107473,Endocrinology,B,26,11,3,76.62840323118225,3,3,0,89.39468380714837
107474,Cardiology,B,25,6,4,58.49433370782071,2,2,1,76.61754573670022
107475,Oncology,B,7,10,1,65.31318182009821,5,0,0,58.44476718446617
107476,Cardiology,A,7,9,4,79.21016848320514,1,3,1,90.04433395900237
107477,Neurology,B,7,8,2,61.344212238214865,4,1,1,66.34684101447586
107478,Oncology,C,26,3,2,53.2174324328377,3,2,0,52.12139297864874
107479,Endocrinology,B,21,10,1,70.74913023571756,1,2,0,76.21344756250845
107480,Oncology,A,28,9,0,78.19182111383421,5,2,0,80.2099874381844
107481,Oncology,B,20,7,2,78.06787211598846,1,0,0,63.315977845711934
107482,Oncology,C,26,9,2,70.46926729487863,4,4,0,80.99813119057457
107483,Oncology,C,13,9,5,83.63151260932038,3,1,1,100.37024433180989
107484,Cardiology,A,16,6,1,62.61013733223682,0,2,0,45.39661807878897
107485,Oncology,C,30,4,0,53.04591341213076,2,1,0,39.679105389462755
107486,Neurology,B,28,3,1,39.21650372048795,3,1,1,48.87659617043261
107487,Oncology,B,30,10,4,45.22316252249637,2,6,0,89.75587137754043
107488,Endocrinology,B,31,11,1,66.9898734090565,3,1,0,67.57256294893706
107489,Cardiology,C,25,6,1,67.00262441363036,2,2,0,54.37996699683938
107490,Neurology,C,16,8,3,81.75162702767514,1,2,0,71.54572943292061
107491,Oncology,C,32,7,0,69.91700320511075,13,1,0,94.72188806945807
107492,Oncology,A,18,5,5,66.35387670563753,1,5,0,82.67673946323808
107493,Oncology,C,3,4,4,51.5775657170193,2,2,1,64.77363351939216
107494,Cardiology,A,33,6,2,77.74626342992839,5,1,1,77.57940767733032
107495,Endocrinology,B,13,4,2,96.32211166161905,2,3,0,73.58802356858236
107496,Oncology,B,15,6,2,55.233067466603416,3,0,0,50.95825661858984
107497,Oncology,B,33,6,5,48.94336087447054,2,1,0,64.34728846545723
107498,Endocrinology,B,10,9,1,49.893699932473595,0,2,0,45.10032737752619
107499,Oncology,B,2,12,0,84.69785909354701,3,2,0,76.523927005995
107500,Neurology,C,25,6,1,71.36616325014576,3,6,0,77.0324245984873
107501,Cardiology,B,25,9,3,61.270568171694876,3,2,0,73.3559348596409
107502,Neurology,B,23,11,4,68.53041294973194,4,2,0,87.46738894935663
107503,Oncology,C,16,8,2,35.90831997792192,3,2,0,59.22574949243515
107504,Oncology,A,28,6,1,85.77356527146411,4,1,0,77.24505873668679
107505,Cardiology,B,5,8,2,70.55531763274172,3,0,0,55.1204477506281
107506,Endocrinology,B,26,8,1,72.72386148500121,1,1,1,71.25254589153012
107507,Oncology,B,9,8,2,53.250585620722,7,5,0,96.00832743040246
107508,Oncology,B,23,8,0,41.91563200249043,2,0,0,38.89185114562051
107509,Cardiology,A,4,11,2,63.007339881957286,1,2,1,70.04051704425737
107510,Endocrinology,C,9,10,4,67.88561851307891,3,2,0,79.29093935086725
107511,Neurology,A,9,8,3,62.55866101258148,5,5,0,89.12608356905089
107512,Endocrinology,B,25,6,1,73.75801630744829,4,1,0,59.9392570893009
107513,Oncology,A,24,9,2,46.96688100545952,2,3,0,64.28731787493463
107514,Oncology,B,15,8,1,46.783284712989584,3,3,0,64.94101648024623
107515,Cardiology,B,7,6,0,48.13256767393679,2,3,0,53.68308635889665
107516,Neurology,C,22,11,1,43.488425572321766,5,2,1,67.10152412899035
107517,Oncology,C,21,7,3,53.75776195502518,4,3,1,81.24800500658917
107518,Oncology,B,2,7,2,54.877107973382074,2,0,0,46.389141038128635
107519,Neurology,C,12,7,1,62.4986527430491,2,0,0,50.673159479823106
107520,Oncology,B,31,7,3,73.45567478878428,2,4,1,88.50244650485793
107521,Oncology,B,11,7,1,65.54324122353813,2,0,0,54.444509573323614
107522,Cardiology,B,19,11,0,38.537069016766615,4,3,1,76.11094874009314
107523,Cardiology,B,12,13,2,72.06419797667131,6,2,1,100.76767647406314
107524,Neurology,C,9,5,6,43.32778824918196,3,9,0,107.82528798294155
107525,Oncology,A,6,8,0,28.52067982464934,5,3,0,62.90517077442026
107526,Cardiology,B,2,7,3,72.35957144743952,2,0,0,60.40235787196582
107527,Cardiology,C,18,9,4,75.16080751165963,3,4,0,97.43283011903155
107528,Cardiology,C,21,7,1,80.4458956284375,2,2,0,66.82672670677869
107529,Cardiology,C,33,8,1,64.0744357828826,1,2,1,66.6520862674217
107530,Oncology,B,19,6,0,82.12994189248548,7,3,0,86.4759555199887
107531,Oncology,B,22,8,3,35.743786394418464,8,3,0,80.0633054027859
107532,Oncology,B,18,7,0,54.57630130191514,1,4,0,66.14580131983551
107533,Oncology,B,13,12,2,73.65365055049347,2,2,0,76.31174138245932
107534,Cardiology,C,5,12,5,59.91813848243882,2,0,0,73.93318506083853
107535,Neurology,C,27,8,3,67.53886428839985,3,2,0,69.24307277613033
107536,Neurology,C,16,9,1,67.1802358294221,0,2,1,58.6021129493824
107537,Neurology,A,16,8,2,73.39567250092989,6,1,0,78.21095066280579
107538,Oncology,C,7,5,8,88.98606469533956,0,3,0,89.99398442529801
107539,Oncology,C,26,4,3,67.41525245243578,3,2,1,66.79656153433726
107540,Oncology,B,6,7,0,69.2002537293512,2,1,1,62.51768455022448
107541,Oncology,B,22,10,3,46.35958232352375,4,2,0,71.54611403154
107542,Oncology,C,3,9,3,53.398949564399565,4,2,0,68.13126796848822
107543,Cardiology,B,3,11,2,62.438579991633695,2,1,1,77.1472638756766
107544,Endocrinology,C,18,10,2,57.670711205842686,2,3,0,76.75957680967603
107545,Oncology,B,28,12,1,42.64519923806192,3,0,0,53.48437614037725
107546,Oncology,C,14,7,1,75.00910934694055,3,0,0,52.33290808586469
107547,Neurology,C,29,10,3,52.3866265217552,1,3,0,70.71687945385763
107548,Oncology,B,28,9,2,59.670270263087325,8,2,0,82.06728446790054
107549,Neurology,C,29,4,4,41.1759989960299,5,0,0,54.696878711180645
107550,Neurology,B,7,7,4,69.95910748564556,4,1,0,64.60380535990619
107551,Endocrinology,B,9,5,1,56.68907574257708,3,3,1,76.49658526062734
107552,Oncology,A,24,5,1,68.97889850759138,3,3,0,65.78192698529158
107553,Neurology,B,16,7,2,18.961439901331943,2,1,1,60.89833493597649
107554,Cardiology,C,4,10,3,48.60185545840706,2,0,0,62.60221042625531
107555,Cardiology,C,2,6,2,73.03885245007076,6,0,1,75.68918537873425
107556,Oncology,B,30,8,3,59.09675281834931,4,2,1,77.07902123760063
107557,Oncology,B,18,9,2,92.13582450397548,4,3,0,95.45340907891318
107558,Cardiology,A,7,8,2,64.66519648647132,4,2,1,74.39168667931358
107559,Cardiology,B,33,9,2,73.24270643135301,1,2,0,62.711579264796995
107560,Neurology,C,14,10,2,70.39908829194002,4,3,0,82.67295149875358
107561,Neurology,B,6,7,3,49.739193860716185,4,2,0,63.06824012071006
107562,Neurology,B,4,6,2,55.81871675985719,4,3,1,87.04965164170532
107563,Oncology,B,7,12,2,70.12303580132802,2,1,1,79.50539227471452
107564,Neurology,A,27,8,3,66.61628519299778,6,3,0,83.48690340962533
107565,Cardiology,C,17,5,0,33.886902429566305,3,1,0,36.4737325550114
107566,Endocrinology,B,16,14,0,75.0632484534072,1,2,0,59.041095102421394
107567,Endocrinology,B,31,6,5,62.3078959404829,4,0,0,66.6862909377536
107568,Oncology,C,29,9,3,31.31946292355112,3,3,0,71.85837767594819
107569,Neurology,C,21,12,1,50.65869278097102,7,2,0,75.92732828127501
107570,Oncology,C,8,10,5,70.13357387611399,1,6,0,110.53403689001912
107571,Oncology,C,32,7,1,50.66396280226856,6,3,0,66.04031693603187
107572,Cardiology,C,21,3,3,51.68461353317445,3,1,0,50.421998338435245
107573,Oncology,B,32,4,1,71.11255480664244,2,1,1,54.859277568327194
107574,Neurology,A,34,10,0,49.64026219817827,6,3,0,71.87065869232016
107575,Oncology,B,18,8,2,70.10752532863248,0,3,1,76.82332692434159
107576,Oncology,C,26,6,1,41.81718262056188,2,3,0,54.616904558213534
107577,Cardiology,A,12,7,2,72.01625229177473,1,0,0,52.97070484424276
107578,Neurology,A,22,6,6,77.0494079320977,0,0,1,70.23470012210778
107579,Endocrinology,A,32,9,1,62.56914175944808,3,2,0,60.78035128050702
107580,Neurology,C,6,8,1,60.049286420427144,5,4,0,72.0423030375615
107581,Neurology,B,27,8,3,44.20264053869365,3,1,0,53.29194965655677
107582,Oncology,B,26,4,0,74.2111040273264,2,4,0,69.42216165649607
107583,Oncology,A,13,10,1,61.850318046611385,2,1,0,60.0178861406471
107584,Oncology,C,24,6,0,77.09584790225541,3,0,0,47.91365510416986
107585,Cardiology,B,27,9,1,68.42646625068063,1,0,0,57.0601263099298
107586,Neurology,B,11,8,4,81.25566893246521,4,0,1,85.47656638696051
107587,Oncology,B,12,6,1,73.18174485061294,3,0,0,52.603145556303865
107588,Neurology,B,24,4,4,74.45792517288194,1,0,1,69.31314818174755
107589,Cardiology,B,25,8,4,64.24213059779869,6,2,0,91.25261883587122
107590,Oncology,B,18,8,1,55.22625566353951,5,3,0,68.57156457691936
107591,Oncology,B,30,10,2,59.4400767960826,1,2,0,65.15022839275349
107592,Neurology,C,14,8,2,53.94615844829422,4,3,0,74.5079601286604
107593,Neurology,B,28,7,2,68.04700252496873,2,1,0,60.7424464265562
107594,Endocrinology,A,8,11,3,37.0687039472423,1,3,0,71.44597936230862
107595,Oncology,C,29,8,3,65.16125588873244,0,1,1,79.02862111823258
107596,Endocrinology,C,7,11,1,63.0043206513765,3,0,0,63.33941165278119
107597,Oncology,A,32,11,0,62.31984349728599,4,1,0,69.20757812866137
107598,Oncology,A,32,5,2,48.15839062417543,3,1,1,59.98285360240633
107599,Endocrinology,C,12,8,0,40.65909562829667,2,1,0,51.21856929275212
107600,Oncology,C,9,6,1,48.62474500629373,4,2,0,53.650833166214035
107601,Neurology,B,14,3,0,59.133700151808604,4,3,0,61.84298124318445
107602,Oncology,B,8,6,4,58.667829799553125,1,0,0,49.005881596209214
107603,Cardiology,A,33,8,1,57.284093052008224,2,2,0,52.703229321326155
107604,Endocrinology,B,13,5,3,59.79193832597637,3,3,0,60.00787756463811
107605,Oncology,A,27,8,3,46.531818522887,5,2,1,66.5749366213756
107606,Neurology,B,18,9,3,62.931306659722814,2,1,1,73.80800790875998
107607,Oncology,A,19,11,2,31.45676645643874,1,1,0,49.026296231095465
107608,Cardiology,B,19,7,4,77.49644119537909,5,2,0,88.31267262882783
107609,Oncology,B,6,11,0,55.01591732646202,2,0,0,51.28444004944782
107610,Oncology,B,26,3,1,82.22245775853699,4,2,1,69.19030197504308
107611,Oncology,A,28,6,1,57.577470951495826,2,4,1,71.10779897095074
107612,Oncology,B,20,10,1,66.17336282136651,2,3,0,70.03926805983015
107613,Endocrinology,C,22,6,2,85.5582458071383,0,3,0,73.7221129780815
107614,Oncology,B,23,10,2,64.74037330652845,1,3,0,75.01632718247623
107615,Oncology,C,19,9,1,49.577269905964855,0,2,1,63.757550996643104
107616,Oncology,B,10,5,1,74.37272253343043,5,4,0,81.32287324599397
107617,Oncology,B,33,2,4,64.65183048230229,6,3,0,82.51122069372353
107618,Neurology,B,32,5,3,42.899798671309625,5,0,1,57.005337936168324
107619,Endocrinology,C,19,6,1,39.08489319982995,3,1,1,48.858213256837686
